title,authors,url,conference
Unleashing the Power of Graph Data Augmentation on Covariate Distribution Shift,"Yongduo Sui, Qitian Wu, Jiancan Wu, Qing Cui, Longfei Li, JUN ZHOU, Xiang Wang, Xiangnan He",https://openreview.net/pdf/0c8286f221ffa3c33e6c204c9cf0f6f74c62b1e9.pdf,NeurIPS
Joint Bayesian Inference of Graphical Structure and Parameters with a Single Generative Flow Network,"Tristan Deleu, Mizu Nishikawa-Toomey, Jithendaraa Subramanian, Nikolay Malkin, Laurent Charlin, Yoshua Bengio",https://openreview.net/pdf/c0e65dc2e6ebfeabb81543b5fd53269e33184bd9.pdf,NeurIPS
Causal Context Connects Counterfactual Fairness to Robust Prediction and Group Fairness,"Jacy Reese Anthis, Victor Veitch",https://openreview.net/pdf/a95c711356fa82c74b18500fb1d566554e55103c.pdf,NeurIPS
Disentangled Counterfactual Learning for Physical Audiovisual Commonsense Reasoning,"Changsheng Lv, Shuai Zhang, Yapeng Tian, Mengshi Qi, Huadong Ma",https://openreview.net/pdf/9b96b129491a5e4582230b7ea3f2e52143d837c3.pdf,NeurIPS
D-Separation for Causal Self-Explanation,"Wei Liu, Jun Wang, Haozhao Wang, Ruixuan Li, Zhiying Deng, YuanKai Zhang, Yang Qiu",https://openreview.net/pdf/e79a0da4835cd5dcdc2a885da440f5bae999126b.pdf,NeurIPS
Perceptual Kalman Filters: Online State Estimation under a Perfect Perceptual-Quality Constraint,"Dror Freirich, Tomer Michaeli, Ron Meir",https://openreview.net/pdf/0404a273284c7e7bd8fda3306f23a7415f98bdec.pdf,NeurIPS
Generator Identification for Linear SDEs with Additive and Multiplicative Noise,"Yuanyuan Wang, Xi Geng, Wei Huang, Biwei Huang, Mingming Gong",https://openreview.net/pdf/3e17956c077025126230f4c5e10dbc5830672ba2.pdf,NeurIPS
Front-door Adjustment Beyond Markov Equivalence with Limited Graph Knowledge,"Abhin Shah, Karthikeyan Shanmugam, Murat Kocaoglu",https://openreview.net/pdf/63638ac111ae7ea6da29480c6ace8c42987b15de.pdf,NeurIPS
Using Imperfect Surrogates for Downstream Inference: Design-based Supervised Learning for Social Science Applications of Large Language Models,"Naoki Egami, Musashi Hinck, Brandon M. Stewart, Hanying Wei",https://openreview.net/pdf/be0fb877aa8c17d34338fb5d9d67fb3557ce4e00.pdf,NeurIPS
Invariant Anomaly Detection under Distribution Shifts: A Causal Perspective,"João B. S. Carvalho, Mengtao Zhang, Robin Geyer, Carlos Cotrini, Joachim M. Buhmann",https://openreview.net/pdf/e37ca6c259978c18c72e0fb2974931c2e256b275.pdf,NeurIPS
Passive learning of active causal strategies in agents and language models,"Andrew Kyle Lampinen, Stephanie C.Y. Chan, Ishita Dasgupta, Andrew Joo Hun Nam, Jane X Wang",https://openreview.net/pdf/b95a0e83e03bf02351ec5dc54c1f0dbc3b642e4c.pdf,NeurIPS
On the choice of Perception Loss Function for Learned Video Compression,"Sadaf Salehkalaibar, Truong Buu Phan, Jun Chen, Wei Yu, Ashish J Khisti",https://openreview.net/pdf/90cb373591ab63151f6adff1a35deda6a5964bfd.pdf,NeurIPS
CAT-Walk: Inductive Hypergraph Learning via Set Walks,"Ali Behrouz, Farnoosh Hashemi, Sadaf Sadeghian, Margo Seltzer",https://openreview.net/pdf/f0e23f3ba3857d0f308e43f3845b4d71f131f421.pdf,NeurIPS
Should I Stop or Should I Go: Early Stopping with Heterogeneous Populations,"Hammaad Adam, Fan Yin, Mary Hu, Neil Tenenholtz, Lorin Crawford, Lester Mackey, Allison Koenecke",https://openreview.net/pdf/8fad17827ec7f131eb353ead7220411359f9eda7.pdf,NeurIPS
Beyond Normal: On the Evaluation of Mutual Information Estimators,"Paweł Czyż, Frederic Grabowski, Julia E Vogt, Niko Beerenwinkel, Alexander Marx",https://openreview.net/pdf/42a6ba234baa8e3c8a41267ebaf69edb931870e7.pdf,NeurIPS
Unpaired Multi-Domain Causal Representation Learning,"Nils Sturma, Chandler Squires, Mathias Drton, Caroline Uhler",https://openreview.net/pdf/8e88f0d5c37228f07723c6a426cc931807b9dbe6.pdf,NeurIPS
Characterization and Learning of Causal Graphs with Small Conditioning Sets,Murat Kocaoglu,https://openreview.net/pdf/40bd359547c2f4abd9924d2c4d41cc87b817403c.pdf,NeurIPS
Adaptive Principal Component Regression with Applications to Panel Data,"Anish Agarwal, Keegan Harris, Justin Whitehouse, Steven Wu",https://openreview.net/pdf/cc561fc3d1aa89a96c9adf582f617949192b3050.pdf,NeurIPS
Trust Your $\nabla$: Gradient-based Intervention Targeting for Causal Discovery,"Mateusz Olko, Michał Zając, Aleksandra Nowak, Nino Scherrer, Yashas Annadani, Stefan Bauer, Łukasz Kuciński, Piotr Miłoś",https://openreview.net/pdf/2190fdc7c0997af6c30dcb63eeca57e19fa6635e.pdf,NeurIPS
Anchor Data Augmentation,"Nora Schneider, Shirin Goshtasbpour, Fernando Perez-Cruz",https://openreview.net/pdf/901effac139b729ab9dc732345a16c7b804925dc.pdf,NeurIPS
PUe: Biased Positive-Unlabeled Learning Enhancement by Causal Inference,"Xutao Wang, Hanting Chen, Tianyu Guo, Yunhe Wang",https://openreview.net/pdf/a29bef2d89b856a1b9272221a8fa27f498403d49.pdf,NeurIPS
Optimized Covariance Design for AB Test on Social Network under Interference,"Qianyi Chen, Bo Li, LU DENG, Yong Wang",https://openreview.net/pdf/633c6fd554eb9896abb859c05bad3f7cea07a66d.pdf,NeurIPS
Directed Cyclic Graph for Causal Discovery from Multivariate Functional Data,"Saptarshi Roy, Raymond K. W. Wong, Yang Ni",https://openreview.net/pdf/8fe66e29c1fa15f6fe4187973ac956d8cb015ba6.pdf,NeurIPS
Invariant Learning via Probability of Sufficient and Necessary Causes,"Mengyue Yang, Zhen Fang, Yonggang Zhang, Yali Du, Furui Liu, Jean-Francois Ton, Jianhong Wang, Jun Wang",https://openreview.net/pdf/98bf347718dc64ebab70d9afd0cb3059b5330e35.pdf,NeurIPS
Causal discovery from observational and interventional data across multiple environments,"Adam Li, Amin Jaber, Elias Bareinboim",https://openreview.net/pdf/2d4838925089a55bf094dc48c262d4ec04e11365.pdf,NeurIPS
VaRT: Variational Regression Trees,Sebastian Salazar,https://openreview.net/pdf/f769e183cf56bf64c7799e5e0a1184bc550500dc.pdf,NeurIPS
C-Disentanglement: Discovering Causally-Independent Generative Factors under  an Inductive Bias of Confounder,"Xiaoyu Liu, Jiaxin Yuan, Bang An, Yuancheng Xu, Yifan Yang, Furong Huang",https://openreview.net/pdf/7b59a50805387dae0ef70761a265781504977751.pdf,NeurIPS
"Do Not Marginalize Mechanisms, Rather Consolidate!","Moritz Willig, Matej Zečević, Devendra Singh Dhami, Kristian Kersting",https://openreview.net/pdf/94630cd83d91a23592606b4252576e6bdde6aa57.pdf,NeurIPS
Data Augmentations for Improved (Large) Language Model Generalization,"Amir Feder, Yoav Wald, Claudia Shi, Suchi Saria, David Blei",https://openreview.net/pdf/3da2e9b58620b7cf6de7af10f6bc40fadc37f477.pdf,NeurIPS
BayesDAG: Gradient-Based Posterior Inference for Causal Discovery,"Yashas Annadani, Nick Pawlowski, Joel Jennings, Stefan Bauer, Cheng Zhang, Wenbo Gong",https://openreview.net/pdf/3cd1781d52c7de1b58f53c1920ab36057fb4e503.pdf,NeurIPS
On skip connections and normalisation layers in deep optimisation,"Lachlan Ewen MacDonald, Jack Valmadre, Hemanth Saratchandran, Simon Lucey",https://openreview.net/pdf/833788a7bad02f7357fc9971ac6b183d9a8eb8e9.pdf,NeurIPS
Synthetic Combinations: A Causal Inference Framework for Combinatorial Interventions,"Abhineet Agarwal, Anish Agarwal, Suhas Vijaykumar",https://openreview.net/pdf/e983fc88d3376b4988911b32eaeefaf7ed831997.pdf,NeurIPS
Adversarial Counterfactual Environment Model Learning,"Xiong-Hui Chen, Yang Yu, Zhengmao Zhu, ZhiHua Yu, Chen Zhenjun, Chenghe Wang, Yinan Wu, Rong-Jun Qin, Hongqiu Wu, Ruijin Ding, Huang Fangsheng",https://openreview.net/pdf/f77d9d22df193b793596c178654a3e547dda23a5.pdf,NeurIPS
Learning World Models with Identifiable Factorization,"Yu-Ren Liu, Biwei Huang, Zhengmao Zhu, Honglong Tian, Mingming Gong, Yang Yu, Kun Zhang",https://openreview.net/pdf/f42fb8e08a233349840c6912f967116ddf1f645a.pdf,NeurIPS
IDEA: An Invariant Perspective for Efficient Domain Adaptive Image Retrieval,"Haixin Wang, Hao Wu, Jinan Sun, Shikun Zhang, Chong Chen, Xian-Sheng Hua, Xiao Luo",https://openreview.net/pdf/77d7e8bb1e9e32ff56fc4c7712f8cc1e15f9aaa2.pdf,NeurIPS
Identification of Nonlinear Latent Hierarchical Models,"Lingjing Kong, Biwei Huang, Feng Xie, Eric Xing, Yuejie Chi, Kun Zhang",https://openreview.net/pdf/a86d4054acdbec7fd8ec1f01ffe26b8ff5715c0f.pdf,NeurIPS
Optimal Treatment Regimes for Proximal Causal Learning,"Tao Shen, Yifan Cui",https://openreview.net/pdf/54a94b5f83976d7bada80104616f98e858aa2519.pdf,NeurIPS
iSCAN: Identifying Causal Mechanism Shifts among Nonlinear Additive Noise Models,"Tianyu Chen, Kevin Bello, Bryon Aragam, Pradeep Kumar Ravikumar",https://openreview.net/pdf/7c90d0db006cc54e295a515facab929854ccd995.pdf,NeurIPS
Learning Invariant Representations with a Nonparametric Nadaraya-Watson Head,"Alan Q. Wang, Minh Nguyen, Mert R. Sabuncu",https://openreview.net/pdf/477e9c0ef971a91a918e53551a33c52e7c1b54d1.pdf,NeurIPS
A Measure-Theoretic Axiomatisation of Causality,"Junhyung Park, Simon Buchholz, Bernhard Schölkopf, Krikamol Muandet",https://openreview.net/pdf/bb913c5a58f18a26e4513699cbdb6ee9be32a76c.pdf,NeurIPS
A Single 2D Pose with Context is Worth Hundreds for 3D Human Pose Estimation,"Qitao Zhao, Ce Zheng, Mengyuan Liu, Chen Chen",https://openreview.net/pdf/ec0b9a1a476cd0e46a0adefedc06f5804a172c34.pdf,NeurIPS
Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,"Zhengxuan Wu, Atticus Geiger, Thomas Icard, Christopher Potts, Noah Goodman",https://openreview.net/pdf/4252ec4b80e76ecd59649cd29d92f8e60cfef5b3.pdf,NeurIPS
Bayesian Active Causal Discovery with Multi-Fidelity Experiments,"Zeyu Zhang, Chaozhuo Li, Xu Chen, Xing Xie",https://openreview.net/pdf/1b13d97889dcfa27de88861cbbc9cb58fe9e47c4.pdf,NeurIPS
K-Nearest-Neighbor Local Sampling Based Conditional Independence Testing,"Shuai Li, Yingjie Zhang, Hongtu Zhu, Christina Dan Wang, Hai Shu, Ziqi Chen, Zhuoran Sun, Yanfeng Yang",https://openreview.net/pdf/3423552767cece65d11c193f0971f4675213b400.pdf,NeurIPS
Cause-Effect Inference in Location-Scale Noise Models: Maximum Likelihood vs. Independence Testing,"Xiangyu Sun, Oliver Schulte",https://openreview.net/pdf/e449312981c2dac4e93b591c7697559c2b924856.pdf,NeurIPS
Sharp Bounds for Generalized Causal Sensitivity Analysis,"Dennis Frauen, Valentyn Melnychuk, Stefan Feuerriegel",https://openreview.net/pdf/026c4c037e1f8fdb171d49d6a766756d346d9b0b.pdf,NeurIPS
Training Transitive and Commutative Multimodal Transformers with LoReTTa,"Manuel Tran, Yashin Dicente Cid, Amal Lahiani, Fabian J Theis, Tingying Peng, Eldad Klaiman",https://openreview.net/pdf/0cde7f4dc8b36bf7a60fea33b4931c67d510c607.pdf,NeurIPS
Deciphering Spatio-Temporal Graph Forecasting: A Causal Lens and Treatment,"Yutong Xia, Yuxuan Liang, Haomin Wen, Xu Liu, Kun Wang, Zhengyang Zhou, Roger Zimmermann",https://openreview.net/pdf/8c76b696bde7db3c04b1b7b0601ee444f663c632.pdf,NeurIPS
CLadder: Assessing Causal Reasoning in Language Models,"Zhijing Jin, Yuen Chen, Felix Leeb, Luigi Gresele, Ojasv Kamal, Zhiheng LYU, Kevin Blin, Fernando Gonzalez Adauto, Max Kleiman-Weiner, Mrinmaya Sachan, Bernhard Schölkopf",https://openreview.net/pdf/454aca4906a7cdc671f49c981b3668f7258bd742.pdf,NeurIPS
Counterfactual Generation with Identifiability Guarantees,"Hanqi Yan, Lingjing Kong, Lin Gui, Yuejie Chi, Eric Xing, Yulan He, Kun Zhang",https://openreview.net/pdf/0f751d1dbf7f25a3ec092628851e95d0ebb5d21e.pdf,NeurIPS
Environment-Aware Dynamic Graph Learning for Out-of-Distribution Generalization,"Haonan Yuan, Qingyun Sun, Xingcheng Fu, Ziwei Zhang, Cheng Ji, Hao Peng, Jianxin Li",https://openreview.net/pdf/5b03036b4929153d6fa39fb98940b4ef97a114f2.pdf,NeurIPS
MuSe-GNN: Learning Unified Gene Representation From Multimodal Biological Graph Data,"Tianyu Liu, Yuge Wang, Zhitao Ying, Hongyu Zhao",https://openreview.net/pdf/bccacc12f30645343fb146ac9a010ca46223e483.pdf,NeurIPS
Causal Discovery from Subsampled Time Series with Proxy Variables,"Mingzhou Liu, Xinwei Sun, Lingjing Hu, Yizhou Wang",https://openreview.net/pdf/c69595be4c3b6f18469976d0dcea479f36840fbf.pdf,NeurIPS
Offline Imitation Learning with Variational Counterfactual Reasoning,"Zexu Sun, Bowei He, Jinxin Liu, Xu Chen, Chen Ma, Shuai Zhang",https://openreview.net/pdf/b9a6e171b807e5d95fa53aa8388a0612716edf42.pdf,NeurIPS
Why Did This Model Forecast This Future? Information-Theoretic Saliency for Counterfactual Explanations of Probabilistic Regression Models,"Chirag Raman, Alec Nonnemaker, Amelia Villegas-Morcillo, Hayley Hung, Marco Loog",https://openreview.net/pdf/3538b72ded7628ddb32e8ccced061f9e4dad003f.pdf,NeurIPS
Temporal Causal Mediation through a Point Process: Direct and Indirect Effects of Healthcare Interventions,"Çağlar Hızlı, S. T. John, Anne Tuulikki Juuti, Tuure Tapani Saarinen, Kirsi Hannele Pietiläinen, Pekka Marttinen",https://openreview.net/pdf/7e09e1cae897c85d00abebac0e52fd9c4ee38c16.pdf,NeurIPS
Enhancing Adversarial Contrastive Learning via Adversarial Invariant Regularization,"Xilie Xu, Jingfeng Zhang, Feng Liu, Masashi Sugiyama, Mohan Kankanhalli",https://openreview.net/pdf/fc5f7a123e85a2399a5c05d3bec559a4aba136db.pdf,NeurIPS
Minimax-Optimal Location Estimation,"Shivam Gupta, Jasper C.H. Lee, Eric Price, Paul Valiant",https://openreview.net/pdf/37ad393c62b4ae18050802fbcf0de5640d088c9c.pdf,NeurIPS
Kullback-Leibler Maillard Sampling for Multi-armed Bandits with Bounded Rewards,"Hao Qin, Kwang-Sung Jun, Chicheng Zhang",https://openreview.net/pdf/3deea82d8dcb4041fdd613b0ed360f93a9aa8899.pdf,NeurIPS
Modelling Cellular Perturbations with the Sparse Additive Mechanism Shift Variational Autoencoder,"Michael Bereket, Theofanis Karaletsos",https://openreview.net/pdf/cdc14bb4232b9c1710d084a08c38d340fb3339b5.pdf,NeurIPS
Equal Opportunity of Coverage in Fair Regression,"Fangxin Wang, Lu Cheng, Ruocheng Guo, Kay Liu, Philip S. Yu",https://openreview.net/pdf/9cef753ac8b5b2a09f22a0dc286a73ac9b0bfc08.pdf,NeurIPS
HiBug: On Human-Interpretable Model Debug,"Muxi Chen, YU LI, Qiang Xu",https://openreview.net/pdf/ccb69e7f98203725d06d906aef734488f670a741.pdf,NeurIPS
Conformal Meta-learners for Predictive Inference of Individual Treatment Effects,"Ahmed Alaa, Zaid Ahmad, Mark van der Laan",https://openreview.net/pdf/71a53f799d2d38af1f45a8cfe5e91dc17acccea5.pdf,NeurIPS
Exact Verification of ReLU Neural Control Barrier Functions,"Hongchao Zhang, Junlin Wu, Yevgeniy Vorobeychik, Andrew Clark",https://openreview.net/pdf/d3b865e41717e936215864d3ff41d77874062d00.pdf,NeurIPS
Large Language Models Are Zero-Shot Time Series Forecasters,"Nate Gruver, Marc Anton Finzi, Shikai Qiu, Andrew Gordon Wilson",https://openreview.net/pdf/9173fe835fee53b156cf0b26f74bdb7b72cd228b.pdf,NeurIPS
Risk-Averse Active Sensing for Timely Outcome Prediction under Cost Pressure,"Yuchao Qin, Mihaela van der Schaar, Changhee Lee",https://openreview.net/pdf/2f61cd3fad06b099f3895a2a5145d5adf5c98758.pdf,NeurIPS
Can You Rely on Your Model Evaluation? Improving Model Evaluation with Synthetic Test Data,"Boris van Breugel, Nabeel Seedat, Fergus Imrie, Mihaela van der Schaar",https://openreview.net/pdf/a1f3a21731b39eec479905189efd8fe6fd98f4c3.pdf,NeurIPS
Injecting Multimodal Information into Rigid Protein Docking via Bi-level Optimization,"Ruijia Wang, YiWu Sun, Yujie Luo, Shaochuan Li, Cheng Yang, Xingyi Cheng, Hui Li, Chuan Shi, Le Song",https://openreview.net/pdf/788583be334b6e71c9b3d0f13831c592eca62938.pdf,NeurIPS
Theoretical and Practical Perspectives on what Influence Functions Do,"Andrea Schioppa, Katja Filippova, Ivan Titov, Polina Zablotskaia",https://openreview.net/pdf/34caf567fde5797c18facef93cd01b7528443fd8.pdf,NeurIPS
Temporal Dynamic Quantization for Diffusion Models,"Junhyuk So, Jungwon Lee, Daehyun Ahn, Hyungjun Kim, Eunhyeok Park",https://openreview.net/pdf/4bc24b4f3500b75fffad9bc8735c7560c4c6952a.pdf,NeurIPS
Doubly Robust Augmented Transfer for Meta-Reinforcement Learning,"Yuankun Jiang, Nuowen Kan, Chenglin Li, Wenrui Dai, Junni Zou, Hongkai Xiong",https://openreview.net/pdf/2c1fa2ac5fcba345d273c7711fdf325dcb1e3e1c.pdf,NeurIPS
PICProp: Physics-Informed Confidence Propagation for Uncertainty Quantification,"Qianli Shen, Wai Hoh Tang, Zhun Deng, Apostolos Psaros, Kenji Kawaguchi",https://openreview.net/pdf/0bcaccf2114276ac4fa9213e5203b9531a7600d5.pdf,NeurIPS
ResoNet: Noise-Trained Physics-Informed MRI Off-Resonance Correction,"Alfredo De Goyeneche, Shreya Ramachandran, Ke Wang, Ekin Karasan, Joseph Yitan Cheng, Stella X. Yu, Michael Lustig",https://openreview.net/pdf/f827572ebe7ad355680c0e8109e7a7c96f9e4971.pdf,NeurIPS
Can Language Models Teach? Teacher Explanations Improve Student Performance via Personalization,"Swarnadeep Saha, Peter Hase, Mohit Bansal",https://openreview.net/pdf/c6e84a47665aef126bc08042b9094f496ecc045a.pdf,NeurIPS
Learning to Receive Help: Intervention-Aware Concept Embedding Models,"Mateo Espinosa Zarlenga, Katherine M. Collins, Krishnamurthy Dj Dvijotham, Adrian Weller, Zohreh Shams, Mateja Jamnik",https://openreview.net/pdf/202c0752b8374fd102a44bb8e4af98b58fa63106.pdf,NeurIPS
The s-value: evaluating stability with respect to distributional shifts,"Suyash Gupta, Dominik Rothenhaeusler",https://openreview.net/pdf/595e4efa065d837a27f98d36f6852246acf1f3f9.pdf,NeurIPS
Individual Arbitrariness and Group Fairness,"Carol Xuan Long, Hsiang Hsu, Wael Alghamdi, Flavio Calmon",https://openreview.net/pdf/03b82dd7c8c81d108908f745a300e30702e22d9b.pdf,NeurIPS
CORNN: Convex optimization of recurrent neural networks for rapid inference of neural dynamics,"Fatih Dinc, Adam Shai, Mark Schnitzer, Hidenori Tanaka",https://openreview.net/pdf/72210a9edc0248cb11dbd02ebebb74c7d08d0b72.pdf,NeurIPS
Active Observing in Continuous-time Control,"Samuel Holt, Alihan Hüyük, Mihaela van der Schaar",https://openreview.net/pdf/b1f4014009f9ca83f60b2f4363abf3370dec1f2e.pdf,NeurIPS
Stability of Random Forests and Coverage of Random-Forest Prediction Intervals,"Yan Wang, Huaiqing Wu, Dan Nettleton",https://openreview.net/pdf/04843e13dd3cf2dda289bda2355bf4fc64bda381.pdf,NeurIPS
Towards Personalized Federated Learning via Heterogeneous Model Reassembly,"Jiaqi Wang, Xingyi Yang, Suhan Cui, Liwei Che, Lingjuan Lyu, Dongkuan Xu, Fenglong Ma",https://openreview.net/pdf/65676cb5290dfb026448c22a6c28f6d58ec6f330.pdf,NeurIPS
Change point detection and inference in multivariate non-parametric models under mixing conditions,"Carlos Misael Madrid Padilla, Haotian Xu, Daren Wang, OSCAR HERNAN MADRID PADILLA, Yi Yu",https://openreview.net/pdf/9566588055191189238a92b7ac2169413a8697b7.pdf,NeurIPS
Learning from Active Human Involvement through Proxy Value Propagation,"Zhenghao Peng, Wenjie Mo, Chenda Duan, Quanyi Li, Bolei Zhou",https://openreview.net/pdf/c36c597dc82fe9143dc09c79f4f28914f0ad00b2.pdf,NeurIPS
Unleashing the Power of Randomization in Auditing Differentially Private ML,"Krishna Pillutla, Galen Andrew, Peter Kairouz, Hugh Brendan McMahan, Alina Oprea, Sewoong Oh",https://openreview.net/pdf/fd5d0b47b7dda0ef76093bf7eb936cc8c590ef3e.pdf,NeurIPS
Joint processing of linguistic properties in brains and language models,"SUBBA REDDY OOTA, Manish Gupta, Mariya Toneva",https://openreview.net/pdf/b58fcff6cfcc4a24236d2f2085ab180091f7a8a7.pdf,NeurIPS
Noether Embedding: Efficient Learning of Temporal Regularities,"Chi Gao, Zidong Zhou, Luping Shi",https://openreview.net/pdf/1c728abf1c5215f0bddc2621cc375b520e9b8ac3.pdf,NeurIPS
Multitask Learning with No Regret: from Improved Confidence Bounds to Active Learning,"Pier Giuseppe Sessa, Pierre Laforgue, Nicolò Cesa-Bianchi, Andreas Krause",https://openreview.net/pdf/3218199bdb9adece68c3672cf898cd8d98dbece6.pdf,NeurIPS
Addressing Negative Transfer in Diffusion Models,"Hyojun Go, Jinyoung Kim, Yunsung Lee, Seunghyun Lee, Shinhyeok Oh, Hyeongdon Moon, Seungtaek Choi",https://openreview.net/pdf/1d4da148d3b238262c593f963ded453a3f2e3a6e.pdf,NeurIPS
Bayesian nonparametric (non-)renewal processes for analyzing neural spike train variability,"David Liu, Máté Lengyel",https://openreview.net/pdf/5a41add1dc84c44b53b1efcd69b2d3073fe687b5.pdf,NeurIPS
Continuous Parametric Optical Flow,"Jianqin Luo, Zhexiong Wan, yuxin mao, Bo Li, Yuchao Dai",https://openreview.net/pdf/3527881546b3e8a7769a902e75c6289539557164.pdf,NeurIPS
Conformal Prediction for Time Series with Modern Hopfield Networks,"Andreas Auer, Martin Gauch, Daniel Klotz, Sepp Hochreiter",https://openreview.net/pdf/a8e0ddcd12a7a6135308f486a1372146813710e1.pdf,NeurIPS
Efficient Potential-based Exploration in Reinforcement Learning using Inverse Dynamic Bisimulation Metric,"YIMING WANG, Ming Yang, Renzhi Dong, Binbin Sun, Furui Liu, Leong Hou U",https://openreview.net/pdf/7d3684a4d24c1164af610f63d4fb0dcae5d1af0c.pdf,NeurIPS
Bandit Social Learning under Myopic Behavior,"Kiarash Banihashem, MohammadTaghi Hajiaghayi, Suho Shin, Aleksandrs Slivkins",https://openreview.net/pdf/109a5574b25ea1c33bfacbba81d067c440540560.pdf,NeurIPS
Newton–Cotes Graph Neural Networks: On the Time Evolution of Dynamic Systems,"Lingbing Guo, Weiqing Wang, Zhuo Chen, Ningyu Zhang, Zequn Sun, Yixuan Lai, Qiang Zhang, Huajun Chen",https://openreview.net/pdf/d07e5315db7d9c2f6dffa58a821af20c8754198b.pdf,NeurIPS
Uncertainty Quantification over Graph with Conformalized Graph Neural Networks,"Kexin Huang, Ying Jin, Emmanuel Candes, Jure Leskovec",https://openreview.net/pdf/1f784f6bbba8634a5f8611f0b9ca68c351477e00.pdf,NeurIPS
Deep Reinforcement Learning with Plasticity Injection,"Evgenii Nikishin, Junhyuk Oh, Georg Ostrovski, Clare Lyle, Razvan Pascanu, Will Dabney, Andre Barreto",https://openreview.net/pdf/85c2783a5be955c3dd68924c93bf36be721afd28.pdf,NeurIPS
Bias in Evaluation Processes: An Optimization-Based Model,"L. Elisa Celis, Amit Kumar, Anay Mehrotra, Nisheeth K Vishnoi",https://openreview.net/pdf/79e8ca80f572e71c7add4ff645a09bae22c5f496.pdf,NeurIPS
Data-Informed Geometric Space Selection,"Shuai Zhang, Wenqi Jiang",https://openreview.net/pdf/4cc2c605d1228bd4f5fc0400134a0baa605c7716.pdf,NeurIPS
Adapting Fairness Interventions to Missing Values,"Raymond Feng, Flavio Calmon, Hao Wang",https://openreview.net/pdf/952d52f43570109e15301ccf5951567c0cd3f8b4.pdf,NeurIPS
Efficient Uncertainty Quantification and Reduction for Over-Parameterized Neural Networks,"Ziyi Huang, Henry Lam, Haofeng Zhang",https://openreview.net/pdf/b1db6af6208d38d4ae9efe77cc6658d4213b6dd6.pdf,NeurIPS
Deep Momentum Multi-Marginal Schrödinger Bridge,"Tianrong Chen, Guan-Horng Liu, Molei Tao, Evangelos Theodorou",https://openreview.net/pdf/59558d952f4964c1facdd4fb8983abae319685e1.pdf,NeurIPS
Federated Learning with Manifold Regularization and Normalized Update Reaggregation,"Xuming An, Li Shen, Han Hu, Yong Luo",https://openreview.net/pdf/d23f884aa9c570562c07c7a07a499e184df90809.pdf,NeurIPS
Aleatoric and Epistemic Discrimination: Fundamental Limits of Fairness Interventions,"Hao Wang, Luxi He, Rui Gao, Flavio Calmon",https://openreview.net/pdf/32d73712da460cd4d21ab1ce9a6cf4a1ac45d2b2.pdf,NeurIPS
Recovering Unbalanced Communities in the Stochastic Block Model with Application to Clustering with a Faulty Oracle,"Chandra Sekhar Mukherjee, Pan Peng, Jiapeng Zhang",https://openreview.net/pdf/7ede6d78e1298cb04674603d9786cff3ec5090db.pdf,NeurIPS
Sharp Calibrated Gaussian Processes,"Alexandre Capone, Sandra Hirche, Geoff Pleiss",https://openreview.net/pdf/286c4fb56ba0ee0d98eecb1c0d3628a19de43ea9.pdf,NeurIPS
Conformalized matrix completion,"Yu Gui, Rina Barber, Cong Ma",https://openreview.net/pdf/69f18923147b74e3e5893bed912aa837a42b84d6.pdf,NeurIPS
Inference-Time Intervention: Eliciting Truthful Answers from a Language Model,"Kenneth Li, Oam Patel, Fernanda Viégas, Hanspeter Pfister, Martin Wattenberg",https://openreview.net/pdf/f8231bfc5b98fc20e2532901e878e7858d1c0970.pdf,NeurIPS
Strong and Precise Modulation of Human Percepts via Robustified ANNs,"Guy Gaziv, Michael J. Lee, James J. DiCarlo",https://openreview.net/pdf/e399aa4e6199c562e96255f05c54b7a6428b07f0.pdf,NeurIPS
IDRNet: Intervention-Driven Relation Network for Semantic Segmentation,"Zhenchao Jin, Xiaowei Hu, Lingting Zhu, Luchuan Song, Li Yuan, Lequan Yu",https://openreview.net/pdf/4658a8f374d8491b56c5911aa63ab1de32a0ba84.pdf,NeurIPS
D4Explainer: In-distribution Explanations of Graph Neural Network via Discrete Denoising Diffusion,"Jialin Chen, Shirley Wu, Abhijit Gupta, Zhitao Ying",https://openreview.net/pdf/8ba69e911039af2e1511df3de684d821ea40942b.pdf,NeurIPS
Would I have gotten that reward? Long-term credit assignment by counterfactual contribution analysis,"Alexander Meulemans, Simon Schug, Seijin Kobayashi, Nathaniel Daw, Greg Wayne",https://openreview.net/pdf/dc0b198685e8d48c445a5261d5f9350255e8d2f8.pdf,NeurIPS
Learning Interpretable Low-dimensional Representation via Physical Symmetry,"Xuanjie Liu, Daniel Chin, Yichen Huang, Gus Xia",https://openreview.net/pdf/307fed74d8d6e2c29d6ea78ec59fc17d2ab61e46.pdf,NeurIPS
VeriX: Towards Verified Explainability of Deep Neural Networks,"Min Wu, Haoze Wu, Clark Barrett",https://openreview.net/pdf/a2b1b3455cc6b45415fab3e4b8c4dceb620f0fed.pdf,NeurIPS
Counterfactual Memorization in Neural Language Models,"Chiyuan Zhang, Daphne Ippolito, Katherine Lee, Matthew Jagielski, Florian Tramèr, Nicholas Carlini",https://openreview.net/pdf/869af82690d6c3db62a60c8b58256091f7c970e2.pdf,NeurIPS
